;indicatorAnalyzingCode;missingDatasPercent;ig
1901;PRISON_D4_CARDIOVASC_DIAG_TOT;93.3920704845815;-27816.55987824402
1902;Yth_nonsmoked_svy_yr;0.0;
1903;PRISON_D4_MH_DIAG_TOT;93.3920704845815;-27816.55987824402
1904;O_Cytisine_sold;0.0;
1905;ORALHEALTH_UNTREATEDCARIESPERM;14.53744493392071;-25049.825053454126
1906;MALARIA_EST_INCIDENCE;51.98237885462555;-5329.055805289355
1907;NCD_CCS_TOB_SVY;0.0;
1908;E_compl_e14;82.37885462555066;-27245.754355083518
1909;bfearly;48.458149779735685;-22749.315700085303
1910;FINPROTECTION_IMP_P310_LEVEL_M;0.0;
1911;MORT_300;14.53744493392071;-254.88628866914763
1912;MORT_MATERNALNUM;18.5022026431718;-56.91348995453967
1913;NCD_CCS_CRD_GUIDE;0.0;
1914;NCD_CCS_ESS_MEDS_TECH_TARGET;0.0;
1915;HCF_UNREL_ELECTRICITY;93.3920704845815;-27605.858188905062
1916;IHRSPAR_CAPACITY01;14.97797356828194;-22858.510377059836
1917;R_Price_mp_estimate_ppp;16.74008810572687;-14346.295743868948
1918;FINPROTECTION_IMP_P_365_LEVEL_;0.0;
1919;FINPROTECTION_IMP_BNLFHU_FURIM;81.49779735682819;-23395.65646751994
1920;Yth_nonsmoked_svy_title;0.0;
1921;Yth_curr_cig_smoking;20.704845814977972;-27816.55987824402
1922;SDGHEALTHFACILITIESESSENTIALME;88.98678414096916;-27261.93886998755
1923;NCD_CCS_PA_GUIDELINES_OLDADULT;0.0;
1924;E23_vending_machines;0.0;
1925;IHRSPAR_CAPACITY13;14.97797356828194;-22858.588044631942
1926;PHE_HHAIR_POP_CATEGORY_FUELS;30.396475770925107;-759.0883406826823
1927;FINPROTECTION_IMP_P365_POP;35.68281938325991;-18118.566645478677
1928;AIR_71;19.38325991189427;-25201.80565518943
1929;ASSISTIVETECH_Q06;0.0;
1930;PRISON_D4_HEPB_DIAG_TOT;91.18942731277534;-27816.55987824402
1931;P_compl_p4;57.709251101321584;-26443.303550262874
1932;Adult_nonsmoked_national;0.0;
1933;R_Price_lowest_cost_ppp;27.312775330396477;-27816.55987824402
1934;W21_emissions_quant_A;0.0;
1935;NCD_CCS_PA_POL_WORK;0.0;
1936;PRISON_F1_DRUGUSERS_TOT;95.59471365638767;-27816.55987824402
1937;P_compl_p5;67.84140969162996;-26771.422004679975
1938;NCD_CCS_bone_marrow;0.0;
1939;PRISON_D4_MDRTB_DIAG_TOT;88.98678414096916;-27816.55987824402
1940;IHRSPAR_CAPACITY10;14.97797356828194;-22858.599984211425
1941;P_compl_p1;49.77973568281938;-26188.9119768367
1942;RADON_Q503;0.0;
1943;SDGIPV;52.863436123348016;-26291.472866532353
1944;E_compl_all_dir;0.0;
1945;PRISON_D4_TB_DIAG_TOT;87.66519823788546;-27816.55987824402
1946;IHRSPAR_CAPACITY02;14.97797356828194;-22858.551234400973
1947;MALARIA_MICR_TEST;55.947136563876654;-16163.684822521427
1948;MALARIA_EST_CASES;51.98237885462555;-5164.509793635385
1949;PRISON_C16_LABTESTS;0.0;
1950;RADON_Q202;0.0;
1951;CCH_SURVEY_AGREEMENT_MOH_OTHER;0.0;
1952;NCD_CCS_CHOL_SVY;0.0;
1953;SDGIHR2021;16.29955947136564;-27816.55987824402
1954;Adult_svy_national;0.0;
1955;PRISON_F1_BMI25_TOT;97.79735682819383;-27816.55987824402
1956;FINPROTECTION_IMP_NP215_POP;35.68281938325991;-18143.409707855968
1957;IHRSPAR_CAPACITY12;14.97797356828194;-22858.589341085542
1958;TB_e_inc_rr_num;14.53744493392071;-15471.810192852316
1959;Adult_curr_e-cig;82.81938325991189;-27258.86519102088
1960;FINPROTECTION_IMP_PRELPL_POP;31.27753303964758;-17601.30140341272
1961;R_Price_lowest_cost_estimate;24.669603524229075;-27816.55987824402
1962;CCH_SURVEY_PLAN_STRATEGY_DEVEL;0.0;
1963;IHRSPAR_CAPACITY08;14.97797356828194;-22858.508534848363
1964;E_compl_e6;63.43612334801762;-26619.965990938163
1965;NCD_CCS_CANCER_GUIDE;0.0;
1966;cpmowho;50.22026431718062;-22927.292306602692
1967;IHRSPAR_CAPACITY05;14.97797356828194;-22858.527849362057
1968;ASSISTIVETECH_SATISFACTIONACTI;88.54625550660793;-27802.06842351365
1969;IMMUNIZATION_VACCINATIONCARDSS;46.25550660792952;-26036.683871405276
1970;NCD_CCS_BPmsmt;0.0;
1971;vbcg;52.42290748898679;-23047.389904019183
1972;E_compl_e_all_indir;0.0;
1973;GASPRP;0.0;
1974;NCD_CCS_DRUG_THERAPY_TARGET;0.0;
1975;IHRSPAR_CAPACITY11;14.97797356828194;-22858.538998894124
1976;GLASSAMC_GPW13_T4B;0.0;
1977;MALARIA_RDT_TEST;60.79295154185022;-18635.69689731327
1978;MALARIA_INDIG;55.947136563876654;-15155.448916598427
1979;NCD_CCS_TEL_HYDRO_COMBO;0.0;
1980;CCH_SURVEY_MOH_FOCALPOINT;0.0;
1981;NCD_CCS_FOOD_TAX;0.0;
1982;Adult_daily_smokeless;65.19823788546256;-26669.7015005049
1983;NCD_CCS_PA_POL_CHILDCARE;0.0;
1984;NCD_CCS_BP_SVY;0.0;
1985;uwgt5;54.62555066079295;-23727.18655377982
1986;FINPROTECTION_IMP_BNLFHU_P_HH;81.49779735682819;-23395.65873444669
1987;MH_27;0.0;
1988;ORAL_HEALTH_CANCER_LIPORALCAVI;23.348017621145374;-27816.55987824402
1989;MALARIA_SUSPECTS;55.947136563876654;-15655.640369736164
1990;NCD_CCS_PA_GUIDELINES_5to19;0.0;
1991;M_Est_smk_curr;27.75330396475772;-15297.4833904124
1992;GASPRSCFM;70.9251101321586;-23416.998546211667
1993;O_Cytisine_where;0.0;
1994;MALARIA_CONF_CASES;56.38766519823788;-15286.003932131473
1995;CARE_SEEK;0.0;
1996;NCD_CCS_ALC_MGMT_GUIDE;0.0;
1997;ORALHEALTH_UHC_ADVANCE_CURATIV;0.0;
1998;PRISON_D3_DEATHS_TOT;84.14096916299559;-27816.55987824402
1999;FAMILYPLANNINGUNPDUHC;18.942731277533042;-53.83259696358485
2000;HIV_0000000028;56.82819383259912;-26407.818524253344
2001;NCD_CCS_EyePlan;0.0;
2002;ASSISTIVETECH_SATISFACTIONSERV;88.54625550660793;-27802.06842351365
2003;SDGIPV12M;31.27753303964758;-25578.95916926788
2004;NCD_CHOL_MEANTOTALCHOL_C;15.859030837004411;-98.75314129322936
2005;MALARIA_INDIG_STATUS;0.0;
2006;E17a_csr_ban;0.0;
2007;E_compl_e5;41.409691629955944;-25928.24898311662
2008;NCD_CCS_OVWT_SVY;0.0;
2009;AMR_INFECT_ECOLI;64.31718061674009;-25343.000047382106
2010;E_compl_e3;42.29074889867841;-25948.419098167513
2011;SDGFPALL;40.08810572687225;-21930.67960244156
2012;Youth_svy_age_range;0.0;
2013;NCD_CHOL_MEANHDL_C;15.859030837004411;-99.77957913901204
2014;ORALHEALTH_UHC_PREVENTIVE;0.0;
2015;ASSISTIVETECH_BARRIERAT;88.54625550660793;-27802.06842351365
2016;PRISON_D3_DEATHS_SUICIDE_MRATE;84.58149779735683;-27816.55987824402
2017;MALARIA_PV_INDIG;70.04405286343612;-20512.2166305155
2018;NCD_CCS_OBES_TARGET;0.0;
2019;PRISON_F1_ALCOHOL_TOT;95.59471365638767;-27816.55987824402
2020;ORALHEALTH_AVAILABILITY_URGENT;0.0;
2021;LBW_NUMBER;35.68281938325991;-4250.6434562241675
2022;NCD_CCS_PA_POL_PUBLIC;0.0;
2023;FINPROTECTION_IMP_NP_REL_LEVEL;0.0;
2024;OHS_POLICYSTATUS;0.0;
2025;SRH_PREGNANCY_UNINTENDED_RATE;36.563876651982376;-25758.887403296354
2026;NCD_CCS_PA_MASS_PART;0.0;
2027;E_compl_e9;50.66079295154185;-26219.80974222802
2028;HIV_0000000027;56.38766519823788;-26393.723429875434
2029;NCD_CCS_CVD_GUIDE;0.0;
2030;NCD_CCS_TOB_MGMT_GUIDE;0.0;
2031;GASPRSCIP;62.11453744493392;-20574.752183239467
2032;AMRGLASS_SURVL04;0.0;
2033;FINPROTECTION_IMP_PREL_LEVEL_M;0.0;
2034;ASSISTIVETECH_TRAVELDISTANCEAT;88.54625550660793;-27802.06842351365
2035;ORALHEALTH_UHC_GOVSCHEME;54.18502202643172;-27816.55987824402
2036;NCD_CCS_PA_GUIDELINES_UNDER5;0.0;
2037;Yth_daily_tob_smoking;96.47577092511013;-27816.55987824402
2038;PRISON_B20_CLINICALREP;0.0;
2039;SRHINSTITUTIONALBIRTH;23.348017621145374;-11749.80469772475
2040;PRISON_D4_COVID_TOT;87.22466960352423;-27816.55987824402
2041;P_compl_p7;71.80616740088105;-26893.652389425606
2042;SRH_ABORTION_RATE;36.563876651982376;-25758.888469676633
2043;ASSISTIVETECH_Q01;0.0;
2044;Yth_daily_cig_smoking;92.95154185022027;-27816.55987824402
2045;PRISON_A2_PRISIONERS_PER100KPO;84.14096916299559;-27816.55987824402
2046;NCD_CCS_cancer_surgery;0.0;
2047;Yth_curr_smokeless;45.37444933920705;-27816.55987824402
2048;Adult_curr_cig_smoking;58.590308370044056;-26447.939272995405
2049;MALARIA_ACT_TREATED;62.99559471365639;-25647.33387582529
2050;Adult_curr_tob_use;59.030837004405285;-26467.66176385123
2051;GASPRSAZM;69.60352422907489;-22067.105103306283
2052;Yth_daily_e-cig;96.91629955947137;-27816.55987824402
2053;ASSISTIVETECH_Q04;0.0;
2054;GASPRSCRO;61.67400881057269;-21251.238740857603
2055;ORALHEALTH_NCD_STAFF;0.0;
2056;AIR_72;19.38325991189427;-25201.80565518943
2057;Yth_nonsmoked_national;0.0;
2058;FINPROTECTION_IMP_NP_365_LEVEL;0.0;
2059;SDGODAWS;40.08810572687225;-27816.55987824402
2060;GASPRSESC;61.23348017621145;-20774.79743146481
2061;NCD_CCS_PA_POL_COMM_BASED;0.0;
2062;NCD_CCS_CANCER_DEPT;0.0;
2063;E17b_csr_promo_self;0.0;
2064;Camp_media_monitor;0.0;
2065;NCD_CCS_HearingPlan;0.0;
2066;ORALHEALTH_UHC_ESSENTIAL_CURAT;0.0;
2067;PRISON_B14_ERRORS;0.0;
2068;P_comprehensive_subnat;0.0;
2069;FINPROTECTION_IMP_PG_215_STD;35.68281938325991;-18118.46901507632
2070;FINPROTECTION_IMP_P_365_LEVEL_;0.0;
2071;FINPROTECTION_IMP_PG_RELPL_STD;31.27753303964758;-17577.27779040687
2072;Adult_curr_tob_smoking;37.00440528634361;-25786.635438847105
2073;MALARIA_MICR_POS;56.38766519823788;-15839.23743427766
2074;ORALHEALTH_FLUORIDETOOTHPHASTE;66.07929515418502;-26707.169891428206
2075;NCD_CCS_TransFat;0.0;
2076;NCD_CCS_PA_POL_AGEING;0.0;
2077;Youth_svy_yr;0.0;
2078;VACCINEPREVENTABLE_WILDPOLIO;14.53744493392071;-18170.73640310968
2079;IHRSPAR_CAPACITY09;14.97797356828194;-22858.514622470302
2080;CCH_SURVEY_SURVEILLANCE_WHICH_;0.0;
2081;NCD_CHOL_MEANTOTALCHOL_A;15.859030837004411;-98.91059452071528
2082;R_Price_lowest_cost_usd;24.669603524229075;-27816.55987824402
2083;Adult_nonsmoked_svy_title;0.0;
2084;NCD_CCS_PA_TAX;0.0;
2085;PRISON_B9_1_PHYCHIATRISTS_RATI;86.78414096916299;-27816.55987824402
2086;NCD_CHOL_MEANNONHDL_C;15.859030837004411;-99.00323287882244
2087;PRISON_D3_DEATHS_COVID_MRATE;85.46255506607929;-27816.55987824402
2088;NCD_CCS_TOB_TARGET;0.0;
2089;FINPROTECTION_IMP_BNLFHU_TOT_H;81.49779735682819;-23395.65611205985
2090;ASSISTIVETECH_Q02;0.0;
2091;E_compl_e13;54.18502202643172;-26328.65735594297
2092;CCH_SURVEY_SURVEILLANCE_SYSTEM;0.0;
2093;NCD_CCS_ALC_SVY;0.0;
2094;MH_26;0.0;
2095;MALARIA_RDT_POS;60.352422907488986;-18822.609306287253
2096;WSH_DOMESTIC_WASTE_SAFELY_TREA;49.33920704845814;-27816.55987824402
2097;ASSISTIVETECH_Q05;0.0;
2098;R_Price_mp_estimate_usd;14.096916299559467;-13999.023523467125
2099;FINPROTECTION_IMP_P190_LEVEL_M;0.0;
2100;vfull;52.863436123348016;-23128.102454944717
2101;FINPROTECTION_IMP_P215_POP;35.68281938325991;-18167.924580988165
2102;PHE_HHAIR_PROP_POP_POLLUTING_F;15.859030837004411;-1.8549531256909475
2103;ORALHEALTH_NOMA;0.0;
2104;R_admin_tax_stamps_cig;0.0;
2105;PRISON_A2_PRISIONERS_N;84.14096916299559;-27816.55987824402
2106;PRISON_B11_VACPREV_DTP;0.0;
2107;MALARIA_1STLINE_TREATED;61.67400881057269;-25603.69888254098
2108;NTD_YAWSNUM_CONF;89.42731277533039;-27310.119954397127
2109;FINPROTECTION_IMP_NP365_POP;35.68281938325991;-18094.070217875647
2110;NCD_CCS_LIS_AML_COMBO;0.0;
2111;FINPROTECTION_IMP_P190_POP;37.00440528634361;-18561.599983975513
2112;PRISON_B9_STAFF_RATIO;86.34361233480176;-27816.55987824402
2113;PHE_HHAIR_POP_CLEAN_FUELS;15.859030837004411;0.19154788643385068
2114;RADON_Q503_1;99.55947136563877;-27802.06842351365
2115;NCD_CCS_dilated_fundus;0.0;
2116;P_compl_p8;55.947136563876654;-26387.055256246207
2117;O_Cytisine_ins;0.0;
2118;PRISON_C8_CONDOMS;0.0;
2119;NCD_CCS_DIET_AWARE;0.0;
2120;NCD_CCS_DIAB_SVY;0.0;
2121;PRISON_B3_DELIVHEALTHCARE;0.0;
2122;PRISON_B9_1_PHYSICIANS_RATIO;86.34361233480176;-27816.55987824402
2123;Yth_curr_tob_smoking;56.82819383259912;-27816.55987824402
2124;PRISON_B9_1_DENTISTS_RATIO;87.66519823788546;-27816.55987824402
2125;R_admin_tax_stamps_other;0.0;
2126;MALARIA_EST_MORTALITY;52.863436123348016;-5462.162547735401
2127;Yth_curr_tob_use;40.528634361233486;-27816.55987824402
2128;HWF_0026;33.92070484581498;-21302.420820328618
2129;GASPTICIP;62.11453744493392;-20574.829559467362
2130;Youth_survey_title;0.0;
2131;ORALHEALTH_UNTREATEDCARIESDECI;14.53744493392071;-25049.825053454126
2132;NCD_CCS_OBES_MGMT_GUIDE;0.0;
2133;PRISON_A1_CAPACITY;84.14096916299559;-27816.55987824402
2134;PRISON_D4_HEPC_DIAG_TOT;89.86784140969164;-27816.55987824402
2135;NCD_CCS_ComboInhaler;0.0;
2136;NCD_CCS_TEL_AML_COMBO;0.0;
2137;NCD_CCS_SALT_TARGET;0.0;
2138;NTD_YAWSNUM_SUSP;87.66519823788546;-25850.322132543177
2139;NCD_CCS_DIAB_TARGET;0.0;
2140;GLASSAMC_AWARE;88.54625550660793;-26819.71969598818
2141;NCD_CHOL_MEANNONHDL_A;15.859030837004411;-99.06343669490094
2142;PHE_HHAIR_PROP_POP_CLEAN_FUELS;15.859030837004411;-1.9174439033930462
2143;NCD_CCS_LIS_HYDRO_COMBO;0.0;
2144;ASSISTIVETECH_PAYERSAT;88.54625550660793;-27802.06842351365
2145;ORAL_HEALTH_CANCER_LIPORALCAVI;23.348017621145374;-27816.55987824402
2146;R_afford_cat;0.0;
2147;Yth_nonsmoked_age_grp;0.0;
2148;bmi30wm;70.48458149779735;-25418.30919113283
2149;NCD_CCS_DIET_SVY;0.0;
2150;ORALHEALTH_AVAILABILITY_RESTOR;0.0;
2151;sevwast5;54.62555066079295;-23727.18655377982
2152;MALARIA_IPTP3_COVERAGE;85.46255506607929;-22958.209120124826
2153;NCD_CCS_alteplase;0.0;
2154;Yth_curr_e-cig;61.23348017621145;-27816.55987824402
2155;Adult_nonsmoked_svy_yr;0.0;
2156;FINPROTECTION_IMP_NP_215_LEVEL;0.0;
2157;R_admin_duty_free_banned;0.0;
2158;GASPTIESC;61.23348017621145;-20774.558652824555
2159;P_compl_all_sfe;41.409691629955944;-25924.598085166977
2160;ORALHEALTH_DENTALHEALTHCARE_EX;15.418502202643168;-25078.23967564005
2161;NCD_CCS_SALT_SVY;0.0;
2162;R_min_price_policy;0.0;
2163;PRISON_D4_SUD_DIAG_TOT;92.0704845814978;-27816.55987824402
2164;ORALHEALTH_EDENTULISM_PREVALEN;14.53744493392071;-25049.825053454126
2165;NCD_CCS_OvwtPlan;0.0;
2166;Adult_daily_tob_smoking;43.61233480176211;-25999.224401323227
2167;AIR_75;20.704845814977972;-25244.18817015285
2168;fpsmowho;51.98237885462555;-23199.19220500162
2169;MALARIA_PRES_CASES;56.38766519823788;-15671.773859036824
2170;FINPROTECTION_IMP_NP_REL_LEVEL;0.0;
2171;MALARIA_TOTAL_CASES;55.947136563876654;-14995.414333545123
2172;ORALHEALTH_DENOMINATOR_TTLPOP;14.53744493392071;-27816.55987824402
2173;NCD_CCS_PA_GUIDELINES;0.0;
2174;FINPROTECTION_IMP_NP_365_LEVEL;0.0;
2175;E6a_pt_of_sale;0.0;
2176;NCD_CCS_PRICE_SUBS;0.0;
2177;NTD_LEPR13;15.859030837004411;-15669.341210795596
2178;PRISON_B13_ASSESSMENTS;0.0;
2179;Adult_daily_e-cig;95.59471365638767;-27672.592730838045
2180;GASPTIAZM;69.60352422907489;-22067.07971495053
2181;Adult_daily_cig_smoking;70.9251101321586;-26864.735351347386
2182;GASPTICRO;61.67400881057269;-21250.867700632614
2183;ASSISTIVETECH_Q09;0.0;
2184;Adult_daily_tob_use;77.53303964757708;-27085.793294948293
2185;Youth_svy_national;0.0;
2186;ASSISTIVETECH_USEPREVALENCE;88.54625550660793;-27802.06842351365
2187;GASPTICFM;70.9251101321586;-23416.878430800934
2188;NCD_CCS_foot_vibr;0.0;
2189;M_Est_smk_curr_std;27.75330396475772;-15297.520892693934
2190;PRISON_A4_NEWPRISONERS_PER100K;87.66519823788546;-27816.55987824402
2191;vdpt;51.541850220264315;-23021.562442333765
2192;IHRSPAR_CAPACITY04;14.97797356828194;-22858.6009060957
2193;Adult_svy_age_range;0.0;
2194;P_compl_p3;53.30396475770925;-26303.486894890244
2195;E21a_direct_ad_fines;0.0;
2196;FINPROTECTION_IMP_PREL_LEVEL_S;0.0;
2197;SE_PRM_PRSL_ZS;28.634361233480178;-16898.811731674003
2198;NCD_CCS_urine_strips_gluc_keto;0.0;
2199;E21b_indirect_ad_fines;0.0;
2200;PRISON_B11_VACPREV_FLU;0.0;
2201;MH_6;35.68281938325991;-25744.407594343687
2202;MORT_200;14.53744493392071;-241.03592569212657
2203;MORTADO;22.907488986784145;-25318.097055059003
2204;NCD_CCS_ALC_TARGET;0.0;
2205;RADON_Q501_1;99.55947136563877;-27802.06842351365
2206;FINPROTECTION_IMP_P_215_LEVEL_;0.0;
2207;PRISON_B16_SUICIDERISK;0.0;
2208;FINPROTECTION_IMP_P310_POP;37.00440528634361;-18476.301549551838
2209;E_compl_e10;57.268722466960355;-26424.454679625753
2210;ORALHEALTH_SUGAR_AVAILABILITY;23.348017621145374;-25326.396011815836
2211;CCH_SURVEY_MULTISTAKEHOLDER_ME;0.0;
2212;IHRSPAR_CAPACITY07;14.97797356828194;-22858.60474257319
2213;ASSISTIVETECH_SOURCESOFAT;88.54625550660793;-27802.06842351365
2214;MALARIA_PF_INDIG;59.030837004405285;-17600.592650960305
2215;PHE_HHAIR_POP_POLLUTING_FUELS;15.859030837004411;-1.5144138855069311
2216;ORALHEALTH_HWF_DENTALPROSTHETI;57.709251101321584;-26432.097539251557
2217;IHRSPAR_CAPACITY06;14.97797356828194;-22858.569620042115
2218;PRISON_B9_1_NURSES_RATIO;86.78414096916299;-27816.55987824402
2219;FINPROTECTION_IMP_P_215_LEVEL_;0.0;
2220;MALARIA_ITN_COVERAGE;82.37885462555066;-26603.083385935068
2221;Adult_curr_smokeless;43.61233480176211;-25982.605847600287
2222;E22_subnational_authority_exis;0.0;
2223;NCD_CHOL_MEANHDL_A;15.859030837004411;-99.79744580721868
2224;PRISON_F1_INJECTDRUGUSERS_TOT;96.91629955947137;-27816.55987824402
2225;Yth_daily_smokeless;99.55947136563877;-27816.55987824402
2226;ASSISTIVETECH_Q07;0.0;
2227;Adult_nonsmoked_age_grp;0.0;
2228;ORALHEALTH_DENTALHEALTHCARE_EX;15.418502202643168;-25078.23967564005
2229;RADON_Q502_1;99.55947136563877;-27802.06842351365
2230;ASSISTIVETECH_Q08;0.0;
2231;PRISON_B17_INVOLVEMENT;0.0;
2232;NCD_CCS_PBCR;0.0;
2233;SDGIPVLT;33.48017621145375;-25652.707993450025
2234;AMR_INFECT_MRSA;65.19823788546256;-25471.355454718025
2235;RADON_Q707;0.0;
2236;RADON_Q605;0.0;
2237;PRISON_F1_TOBACCO_TOT;97.3568281938326;-27816.55987824402
2238;ASSISTIVETECH_Q10;0.0;
2239;vzdpt;51.98237885462555;-23135.05097570215
2240;NTD_BU_END;0.0;
2241;E_compl_e12;71.80616740088105;-26903.929444165864
2242;P_compl_p6;69.60352422907489;-26819.017467137535
2243;NCD_CCS_diab_retin;0.0;
2244;NCD_CCS_PA_TARGET;0.0;
2245;FINPROTECTION_IMP_NP_215_LEVEL;0.0;
2246;ORALHEALTH_UHC_REHABILITATION;0.0;
2247;M_Est_cig_curr_std;27.312775330396477;-27816.55987824402
2248;PRISON_F1_BMI30_TOT;97.79735682819383;-27816.55987824402
2249;PRISON_D4_CANCER_DIAG_TOT;92.95154185022027;-27816.55987824402
2250;P_compl_p2;47.57709251101322;-26121.64352059101
2251;ORALHEALTH_PRODLOSS_ORALDISEAS;15.418502202643168;-25078.23967564005
2252;FINPROTECTION_IMP_P190_LEVEL_S;0.0;
2253;Adult_survey_title;0.0;
2254;RADON_Q305;0.0;
2255;ORALHEALTH_AFFORDABILITY_FLUOR;0.0;
2256;AIR_73;19.38325991189427;-25201.80565518943
2257;LBW_PREVALENCE;35.68281938325991;-4251.306790209673
2258;ASSISTIVETECH_TOTALNEED;88.54625550660793;-27802.06842351365
2259;FINPROTECTION_IMP_NPRELPL_POP;31.27753303964758;-17577.16289370795
2260;PRISON_B11_VACPREV_MMR;0.0;
2261;PRISON_B11_VACPREV_HPV;0.0;
2262;FINPROTECTION_IMP_P310_LEVEL_S;0.0;
2263;CHILDVIOL;62.55506607929515;-26581.620488007095
2264;AMRGLASS_SURVL05;0.0;
2265;NCD_CCS_path_lab;0.0;
2266;PRISON_B11_VACPREV_HEPA;0.0;
2267;FINPROTECTION_IMP_PG_365_STD;35.68281938325991;-18082.219198372655
2268;NCD_CCS_PA_MGMT_GUIDE;0.0;
2269;E17c_csr_promo_others;0.0;
2270;GLASSAMC_TC;88.54625550660793;-26819.674518251402
2271;E_compl_e15;63.43612334801762;-26640.726498044936
2272;E_compl_e1;37.88546255506608;-25813.584846725993
2273;ICD11_IMPL_LVL;56.82819383259912;-26408.248759853726
2274;PRISON_B11_VACPREV_HEPB;0.0;
2275;NCD_CCS_radio;0.0;
2276;ORALHEALTH_SEVEREPERIODONTALDI;14.53744493392071;-25049.825053454126
2277;HWF_0025;49.33920704845814;-23307.56235934102
2278;ASSISTIVETECH_Q03;0.0;
2279;Adult_svy_yr;0.0;
2280;PRISON_C8_NEEDLES;0.0;
2281;PRISON_F1_EXERCISE_TOT;98.23788546255507;-27816.55987824402
2282;vmsl;51.541850220264315;-22981.402757066535
2283;NCD_CCS_BP_TARGET;0.0;
2284;PRISON_D4_STI_DIAG_TOT;92.95154185022027;-27816.55987824402
2285;HIV_0000000029;0.0;
2286;PRISON_D3_DEATHS_DRUG_MRATE;88.54625550660793;-27816.55987824402
2287;AIR_74;20.704845814977972;-25244.18817015285
2288;NCD_CCS_PA_GUIDELINES_ADULTS;0.0;
2289;NCD_CCS_DIAB_GUIDE;0.0;
2290;MALARIA_IRS_COVERAGE;69.60352422907489;-26150.657787022676
2291;PRISON_D4_DIABETES_DIAG_TOT;92.95154185022027;-27816.55987824402
2292;PRISON_B15_REPDRUGEVENTS;0.0;
2293;M_Est_tob_curr_std;27.75330396475772;-15297.509156789765
2294;SDGIHR2018;15.418502202643168;-22858.365188053216
2295;vpolio;51.98237885462555;-23047.13242365251
2296;ORALHEALTH_AVAILABILITY_SCREEN;0.0;
2297;UHCTRANSFATS;42.731277533039645;-5866.1836018150925
2298;CCH_SURVEY_VULNERABILITY_ADAPT;0.0;
2299;PHE_HHAIR_PROP_POP_CATEGORY_FU;30.396475770925107;-760.7598857923036
2300;RADON_Q401_1;0.0;
2301;E_compl_e11;58.590308370044056;-26471.01285688734
2302;ORALHEALTH_DENOMINATOR_CHEPPP;17.180616740088112;-25134.786923598065
2303;FINPROTECTION_CATA_CTPFHU_40_H;81.49779735682819;-23395.655756599757
2304;NCD_CXCA_SCREENED_WITHIN_TIMEP;14.096916299559467;-25036.707789434487
